publishedAt,authorDisplayName,comment,likeCount
2023-05-05T14:57:24Z,Sakaria Tarigan,"Tumben metro tv netral,,jangan jangan ,,gak jadi dukung anis nih,🤣🤣",0
2023-05-05T14:56:39Z,altaraz,"Bayaran nya dari siapa, belum ketemu jawabannya sampai sekarang!!",0
2023-05-05T14:54:52Z,Halim Hariyanto,Nesia harus pinter pilih pemimpin karena banyak yg ambisi dibalut dgn ucapan2 manis dan merasa punya basis  pendukung,2
2023-05-05T14:52:42Z,Sawmil L,survenya ganjar di palestina bukan di indonesia 😂😂😂 tunggu serangan balik pasukan sakit hati gara2 gagalnya piala dunia pak ganjar,0
2023-05-05T14:52:23Z,Halim Hariyanto,Bentuk ketidak egoisan megawati terbukti...dgn menunjuk Ganjar Pranowo sebagai capres PDI perjuangan....beda banget dgn sby ..selalu mati2 an dukung anaknya...rakyat Indo,0
2023-05-05T14:51:10Z,dody uuddrifandy,"Kodok buat survei bodoh, makanya asal2an. Asal yang di survei kodok pasti tinggi krn pake metoda kolam kodok",0
2023-05-05T14:48:41Z,Agung Sawolo,HA HA HA 😂😂😂😂😂😂😂 MASIH PERCAYA LEMBAGA SURVEI¿??,0
2023-05-05T14:47:48Z,Sumoyo Sumoyo,"MENURUT RAMALAN RONGGO WASITO ATAU JOYOBOYO YG BISA JADI PRESIDEN INDONESIA ITU WONG JOWO SING ORA LALI JOWO NE, ASLI JOWO BUKAN KETURUNAN ARAB SPT ANIS BAWESDAN, SESUAI PULA DGN HASIL SURVEY TERBARU SMRC,CHARTA POLITIK, LSI DLL KALAU GAK GANJAR PRANOWO YA PRABOWO SUBIANTO BRO, ANIS BAWESDAN CUMA MIMPI, CUMA HALLU, CUMA BOHONG2 AN AJALAH JADI PRESIDEN MIMPI, SALAM DEMOKRASI WARAS, LOVE NKRI 🇮🇩 🇮🇩 🇮🇩",0
2023-05-05T14:47:18Z,Arya Satya Nugraha,Seru kayaknya nanti pada saat debat capres,0
2023-05-05T14:45:32Z,Andri Yulian,Pak ganjar pilihanku..,0
2023-05-05T14:44:33Z,Arya Satya Nugraha,"Aneh ada yg 2014 dan 2019 bilang perlu perubahan, skrg malah ingin meneruskan. Mencoba mencerna.",0
2023-05-05T14:44:25Z,Edi Suhardi,"Lembaga survey sudah direkayasa oleh oligarchi melalui rezim jokowi. Hasil surveynya bohong guna menipu rakyat. Lembaga survey sudah melacurkan diri kepada cukong dan taipan. Kami rakyat yg waras tidak percaya dengan lembaga survey. Pasti curang dan licik. Silakan lembaga survey membodoh-bodohi rakyat yg tidsk waras,para penjilat munafik dan para pengkhianat bangsa yg otaknya terpapar komunis.  Ayo kita berkompetisi secara objektif,jantan dan bertangung jawab. Pilihan rakyat yg waras dan mencintai NKRI  hanya Anies Rasyid Baswedan siapapun cawapres. Surveynya bohoooong !!! Jangan percaya dengan hasil surveynya.",0
2023-05-05T14:43:05Z,Jack Marjoko,Ganjar Pranowo,0
2023-05-05T14:40:26Z,Abe Citra,"Ganjar prabowo surveinya abal2,anies Ahy pilihan rakyat untuk indonesia sejahtra alias presiden dan wapres",1
2023-05-05T14:39:56Z,Jack Marjoko,Ganjar Pranowo,0
2023-05-05T14:39:49Z,Mikshalmina Tulus,"Nggak percaya survey, maaf..",0
2023-05-05T14:37:24Z,Ade Aje,Selamat untuk pak Anies yang selalu bisa bertahan di urutan ke 3 selamanya. Mempertahankan posisi itu susah pak.,0
2023-05-05T14:37:18Z,Suci Alifa,Pak Anies pilihan keluarga ❤️👍,1
2023-05-05T14:36:31Z,Puta Lada,Cak Imin tuh cmn d kenal d Jatim aj. Tmpt lain mah GK knal tuh cak imin,0
2023-05-05T14:35:50Z,Bang Basuki,YANG PENTING BUKANG NGUANIS BUWASWEDANG😂😂😂😂..SI PRESIDEN PERUBAHAN KATA KATA😂😂,0
2023-05-05T14:35:47Z,Didik Sejahtera,Proyek bayaran untuk penggiringan opini,0
2023-05-05T14:35:36Z,Sulaiman Vivo,Menurut saya hasil survei Ganjar itu kurang tinggi,0
2023-05-05T14:34:37Z,Nurjen Langkah nyata,"kalau saya akan tetap pilih Anis mau kalah atau menang, yg jelas Anis lah orng yg cocok dn bersih dn akan bisa mmbawa Indonesia sejahtera",0
2023-05-05T14:33:16Z,H rosid Mebeul,Ga prcaya surpey karna surpey cari cuan,0
2023-05-05T14:31:56Z,3 N,"In sya Alloh saya dan keluarga akan dukung pa anis ,, siapapun yang akan jadi wakil nya pa anis di pilpres nanti",0
2023-05-05T14:31:23Z,estejon,Tukang survey gak laku ingat waktu pilgub DKI anis di urutan 3 nah sekarang di ulang lagi survey tipu-tipu,0
2023-05-05T14:31:20Z,Vepi Andrianto,Waww dapat cuan nihh metro tv Krn berita elektabilitas capres simulasi mengunggulkan ganjar😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤙🤙🤙🤙🤙🤙🤙,0
2023-05-05T14:30:21Z,Sahrul Arul,anies baswedan ke daerah membludak yg menyambut nya,0
2023-05-05T14:29:30Z,Suhedi Rusmin,SURVER YG BENAR ITU ANIES 98% SUDAH,0
2023-05-05T14:29:06Z,MDA channel,Tetep pak ganjar,0
2023-05-05T14:28:50Z,Forester 314π,"Gak percaya gua , Anies ketiga",0
2023-05-05T14:28:03Z,Aida Susilawati,Anies semakin nyungsep bersama Nasdrun,0
2023-05-05T14:26:37Z,Temi Wadiran,Survey sebenarnya Anies diurutan 1,0
2023-05-05T14:26:12Z,Dedi Damhudi,Dak usah singgung sana sini yang menjadi presiden adalah putra terbaik bangsa siapapun orangnya jangan mau di adu kambing susah para pahlawan memerdekakan negara ini!,0
2023-05-05T14:25:22Z,Umi Zara,P.anies ❤❤❤,0
2023-05-05T14:24:33Z,harun alrasid,Jgn pilih partai sarang koruptor dan PKI  hehehe,0
2023-05-05T14:23:55Z,Ratnoto Ratnoto,Perubahan???? Haaaaaaaaaaaaaaaaaaaaaa,0
2023-05-05T14:20:57Z,Jonedi Ilyas,"Ini survei yg punya si Botak Yunarto ,siapa yg banyak bayar dia yg menang hidup Anis baswedan",1
2023-05-05T14:14:53Z,putri nata,Ttp bpk Anies sy tdk percy surver lbh percy poling 😊,0
2023-05-05T14:14:14Z,Risto Paputungan,Tetap 2024 Anis 👍👍👍,0
2023-05-05T14:12:26Z,petualang kicau,"Golkar kayak nya merapat demokrat,trs nasib pak anis gmn,jd nyapres gk nih?",0
2023-05-05T14:09:25Z,Aku masih Kawanmu channel,"Abal abal, Apapun hasil Survey tetap Anis R Baswedan pilihan Rakyat.",1
2023-05-05T14:05:20Z,tato,"Metro tv sdh lma saya hapus,bnyak hohong nya tkut nnti anak2 sy nnton ketular bohong nyA",0
2023-05-05T14:04:34Z,setiawan fams,"Sy ga paham sama survey2 ini, surveynya dimana sama yg disurvey siapa 😂",0
2023-05-05T14:03:41Z,Amnur official.,Kami sekampung sudah deklarasi mendukung pak Ganjar Pranowo.,0
2023-05-05T14:01:57Z,niman,Prabowo Mahfud,0
2023-05-05T14:01:06Z,Sunari Yulianto,Yg di sorfe rakyat yg mana,0
2023-05-05T14:00:33Z,Deddy andrian Kurniawsn,Surveinya biar rakyat langsung yg nunjuk langsung,0
2023-05-05T13:59:45Z,Deddy andrian Kurniawsn,Wadaw,0
2023-05-05T13:58:48Z,Nofita Permata sari,kami sekeluarga tetap teguh mendukung bapak Anis Baswedan.<br>tetap rendah hati dan sehat selalu bapak Anis Baswedan.<br>semoga Allah senantiasa melindungi bapak dalam beraktivitas.<br>semoga Allah SWT memberikan restu kepada bapak terpilih menjadi presiden RI periode 2024-2029<br>amin ya-robbal alamin Allahuakbar Allahuakbar,6
2023-05-05T19:17:04Z,Ningrum Soegito,Aamiin..🤲,0
2023-05-05T14:11:00Z,Suyoto Banaran,dukung lah orang tolol yg telah memecah belah di pilkada  modal ayat mayat  prestasi ngak ada,0
2023-05-05T13:58:28Z,Musa Bima,Klu pegiat survei tdk terbukti benar sebaikx bubar saja bos..krn malu dan rlyt tambah yakin klu surveimu memang di bayaran...,0
2023-05-05T13:54:34Z,Abby Meld,Penting bukan Anis .....parbowo atau Ganjar ....GK masalah karena mereka berdua para pemimpin yang sudah teruji .....dengan kerja,0
2023-05-05T13:54:29Z,Qodri Ramdani,"Bisa2 gubernur gagal no.1,,<br>Emang g lihat ya Jateng bagaimana parahnya,,,",0
2023-05-05T13:54:03Z,goblog,Survai birhan ini valid apa rekayasa,0
2023-05-05T13:53:52Z,La Bayu,ARB ❤❤❤,0
2023-05-05T13:53:38Z,Rakyat Biasa,"Kalau yg ditanya itu burhanudin, selagi msh ada calon dr pdip, haslnya pasti capres dr pdip yg unggul, siapapun orangnya,  dan itu cler. Jawab sendiri knp bgt?",0
2023-05-05T13:53:27Z,asepkasep tea,Survey ngacoo,0
2023-05-05T13:52:03Z,Raendra Viegantara,Ini nih baru survei reill 😂,1
2023-05-05T13:51:57Z,r Mendra,Survey berbayar ini sih....yg valid survey di Gogle lah....Anies dpt 65%.....jauh ninggalin saingan2nya,0
2023-05-05T13:51:36Z,Herman Setyawan,"Apapun namA LEMBAGA SURVEI YG HASILNYA GANJAR TERTINGGI ITU PASTI PESANAN, BAYARAN...FAKTANYA YG RIIL ANIS LAH YG UNGGUL...",0
2023-05-05T13:51:11Z,AL CHANNEL,USUL CAPRES YG TEPAT UNTUK ANIS ADALAH KHOFIFAH GUBERNUR JATIM KARENA MERANGKUL SUARA NAHDIYIN,0
2023-05-05T13:49:30Z,Muhammad Zidan,Bravo pak anis baswedan...salam dari banyuwangi jawa timut,0
2023-05-05T13:48:17Z,andi007 -,Insya Alloh... Yang jadi Presidennya Anies Baswedan..,0
2023-05-05T13:46:47Z,dwiyando agus,Bravo Ganjar,0
2023-05-05T13:45:25Z,"Ir, Yudhi Yudantara","Bicarabya harus berdasarkan data dan fakta rasional kepuasan pemerintahan sekarang berkisar 72%  jadi jangan hanya berasumsi bung harzaki, rakyat yg mana mau perubahan pemimpin NKRI sih, soalnya ada rakyat jelata gerah dg pembangunan mangkatak Hambalang bagaikan candi tuh 😀😀",0
2023-05-05T13:45:15Z,Bekam & Ruqyah Syar'iyyah. Manado,"Cerdas,amanah,akhlak baik, ramah,<br>Hanya ada pada pak anis bkn yg lain,",0
2023-05-05T13:43:44Z,Dikasaputra Dika,Bicara saja tokoh politik kami masyarakat tetap pllih Anis ok,0
2023-05-05T13:43:22Z,Sunyoto Nyoto,Tulungagung jatim mayoritas Pak Ganjar,0
2023-05-05T13:42:59Z,Hauz Jsjs,Cocok Prabowo yg mau lanjutin program2 p Jokowi tapi dgn catatan jgn sampai memberi ruang terhadap kaum intoleran brow,0
2023-05-05T13:42:20Z,Timmy&leo,Nasionalis pastinya pilih Ganjar Pranowo NKRI harga mati,0
2023-05-05T13:41:42Z,untung setianto,Buat pak anis gpp blm waktunya suara dititipkan. Survey bisa dipesan,0
2023-05-05T13:41:38Z,dandi kusmoyo,Survey bener apa gk....klu boleh jujur itu dmn surveynya ya...kami stiap jln ke daerah2 gk ada tu yg milih ganjar ..<br>Pasti anis .kok bisa ya klu ada lembaga survey yg survey pasti yg menang ganjar..aneh dr reaitasnya,0
2023-05-05T13:39:44Z,Shohib Anda,Petugas uang sama ptugas partai.,0
2023-05-05T13:38:43Z,Iyonsupriyono,Kok prof mahfud md ilang ada apa ini,0
2023-05-05T13:38:28Z,Juju junaedi Al amri,"Burhan dah stok lama basi,rakyat dah cerdas....abal abal",0
2023-05-05T13:37:27Z,Alfa Rezi,Pak mahfud kemana lol,0
2023-05-05T13:37:24Z,Bustam Bustam,Saya tidak percaya sama sama hasil survei karena tidak jelasa  siapa siapa yang dilibatkan saat situkang surveinya melakukan survei.,0
2023-05-05T13:36:57Z,Fadlun Gani,Aamiin,0
2023-05-05T13:33:46Z,Andre Ervansa,Pak prabowo,0
2023-05-05T13:33:22Z,Renaldus Inkam,"Sepertinya GANJAR - SANDI yg akan Jadi, krna RK sudah menolak <br><br>Masih penasaran PRABOWO dan ANIES akan dengan siapa?",0
2023-05-05T13:32:12Z,Mirsan Linbong,Survey tipu2 yg di bayar.........,0
2023-05-05T13:32:03Z,Java Adbess,Sudah ngg percaya survey ..,0
2023-05-05T13:31:56Z,Hudi Hudi,"Begitu pmbicaraan sampai di cawapres anis kok pd ketawa, ya? Jngan ngelecehin dong !! 😜",0
2023-05-05T13:29:45Z,hari yadi,Dari beberapa pengalaman   pilpres pilkada dan pemilu legislatif .hasil survei  tdk jauh berbeda,0
2023-05-05T13:29:22Z,Zul Munayadi,Tgb ganjar siap kami dukung,0
2023-05-05T13:28:38Z,Arif chanel05,"Pak ganjar adalah idaman rakyat kecil,terlebih kami di luar pulau jawa,karna kami lihat sosok pak ganjarlah yang bisa meneruskas cara kerja pak jokowi indonesia centris",0
2023-05-05T13:27:55Z,Mirsan Linbong,Yg berbau yg mendukung dri partai PDIP... Kami tetap menjahui.karna partai ini pembebci islam,0
2023-05-05T13:27:51Z,hari yadi,Minimal dgn survei Bisa menjadi referensi pemilih dlm pemilu,0
2023-05-05T13:26:47Z,Ali Blok S,survei gjls😂,0
2023-05-05T13:26:37Z,H Sujak,Kalau ada orang yang bilang pak ganjal bisa menang saya BARANI taruhan ganjal tidak akan menang nanti,0
2023-05-05T13:26:03Z,Pujiono 14,Betul kata andre AHY cocok buat anis<br>Karena pasti mudah di kalahkan sama pak Prabowo,0
2023-05-05T13:24:37Z,Raider Bol-Tim,Nggk heran kalo Metro Tv 😂 pasti Ganjar yg di unggulkan,0
2023-05-05T13:24:26Z,Topan personal,Elektabilitas bayaran itumah..yg jelas anies Rasyid Baswedan...untuk Indonesia 2024...Ri 1..salam orang Karawang,0
2023-05-05T13:23:47Z,Raider Bol-Tim,Prabowo ❤,0
2023-05-05T13:23:30Z,Ismanto Jesa,"Berdasarkan survay ini saya tidak percaya, karena berbayar",0
2023-05-05T13:22:55Z,Drs Chanif,Survy kui temenan opo omdo alias cocot doang,0
2023-05-05T13:22:31Z,Sugeng Rahardjo,Survey selalu diatas kenapa pd takut dg Anies??  Smoga P Anies bisa bayar lembaga Survey biar ektabilitasnya ada diatas,0
2023-05-05T13:20:23Z,Ahmad Faizin,Semua elektabilitas bagaikan hantu gentayangan,0
2023-05-05T13:20:04Z,Gevariel Official,TPS...yg paling akurattt,0
2023-05-05T13:16:20Z,Piton Victor,Yg menang dia lh yg terpilih 👍👍👍,0
2023-05-05T13:15:09Z,Rwin,AAHHHK..SURVEY DIPERCAYA !?😂,0
2023-05-05T13:13:50Z,indah cantik,Yg riil.  Dan nyata kalau kita lihat di masarakat kok pak anis yg pantas  jadi presiden 2024,0
2023-05-05T13:13:22Z,Khudori Fikar,Apanya sii yang mao di rubah,0
2023-05-05T13:12:48Z,Fattah,Biasalah ada upaya menggiring opini dimasyarakat agar arahnya sesuai pesanan yg punya uang kuasa.<br>Seenak udelnya..,0
2023-05-05T13:11:16Z,sahnun sahnun,"Yg cocok jd pemimpin bangsa ini TGB ini harus di        perjuangkan tau, , ,kaltim",0
2023-05-05T13:11:15Z,Musik Milenial TV,Mahmud MD dong,0
2023-05-05T13:10:36Z,exlesiaa,"masih dilema antara pak prabowo sama pak ganjar, milih pak prabowo takut di belakangnya masih ada cendana, milih pak ganjar masih kurang yakin sama kepemimpinan beliau",0
2023-05-05T13:09:59Z,Djoko Purwanto,PRIBUMI ASLI INDONESIA UNTUK GANJAR.,1
2023-05-05T13:08:12Z,Abdul Wahid,Anies baswedan yang paling tinggi ...mantap...,0
2023-05-05T13:08:11Z,Hacan Hacan,Calon<br>1. Ganjar Pranowo &amp; Mustofa Bisri<br>2. Anies Baswedan &amp; Agus Harimurti Yudhoyono<br>3. Prabowo Subianto &amp; Muhaimin,0
2023-05-05T13:07:50Z,Ismet Tawa,Ini survey titipan kali. Klu berani ayo bikin langsung survey di tv one biar kita langsung liat mana yg unggul,0
2023-05-05T13:07:47Z,DENI,Sekali ganjar tetap ganjar semoga sukses dan menang di pilpres 2024 🤲AMIN🤲,0
2023-05-06T08:40:57Z,DENI,@Nur Nur itu hakmu,0
2023-05-06T01:02:25Z,Nur Nur,2018 pilih ganjar.2024 pilih anies.salam dari wonosobo,1
2023-05-05T13:07:04Z,Heri Anwar,Apapun hasilnya survai TETAP PILIH PAK GANJAR DI 2024 NANTI.,0
2023-05-05T13:06:21Z,angga hadinata,"Kalau seperti itu mengapa rezim repot dengan Anies 😄😄😄, survai wani Piro Iki  ????",0
2023-05-05T13:05:17Z,BV Esm-17,ARB pilihanku,0
2023-05-05T13:04:55Z,Lutfie Pribadi,Setibu persen itu bukan survey riil tspi survey hasil utak atik srsuai selera pemesan,0
2023-05-05T13:01:40Z,#ThiaMaRan30,Ini gaya survei ala penguasa.,0
2023-05-05T13:01:40Z,sahnun sahnun,Politik ngak jelas,0
2023-05-05T13:00:19Z,Fadaz Tedi,Tetap Ganjar Pranowo penerus Jokowi,0
2023-05-05T13:00:08Z,Spidol Merah,Imin 😅😂,0
2023-05-05T12:59:25Z,Uning Hafzhah,Survei tipu tipu,0
2023-05-05T12:58:49Z,Mahfuz St,Surveyor2 ini adalah makelar tdk usah didengar,0
2023-05-05T12:58:30Z,khansa aisha,"masih percaya survei abal-abal pesanan yg dilakukan lembaga yg cari bayaran?polling yg dilakukan CNBC, ILC yg melibatkan peserta yg jauh lebih banyak lebih dipercaya dan ARB menang mutlak",0
2023-05-05T12:58:27Z,Sumihar Pandapotan,Ganjar Pranowo Sandiaga Uno,0
2023-05-05T12:57:58Z,politik warkop,Cak imin terlalu berambisi tapi tak sadar elektabilitas yg jauh <br>Hanya mengandalkan basis NU,0
2023-05-05T12:57:39Z,Iyang Kangkung,Gwe katakan skl lg disini ambil yg dr jawa barat(RK) atau jawa timur.(Khofifah).atau klo misalnya yg dr jatim g dpet izin  dr Muhaimin.ambil aja RK dan saran gwe golkar hrs segera merapat ke koalisi Perubahan.<br>Klo figur memang AHY pantas. tp kan suara AHY jg suara Anies.klu kata org betawi bedu jadinya.,0
2023-05-05T12:57:26Z,Rangga Nathanegara,"Survey itu permainan pilpres 2014 dan 2019,  2023 beda bung.. rakyat sudah pintar bisa membedakan mana yg baik dan tidak berambisi..<br>Kalian pasti paham maksus kami itu apa... bung ❤",26
2023-05-08T13:49:45Z,Bb. Kusmanadhi,Maksudnya Den GANJAR 🇮🇩 pastinya untuk presiden 2024-2034,0
2023-05-07T23:35:16Z,N Meci,@Rudi Handoko narasi basi,0
2023-05-07T23:32:45Z,Fakhih Sukma,@N Meci pilkada DKI menang Krn isu SARA n warga DKI msh bsa dibodohi dg  jualan ayat n mayat. Tp justru berkat pilkada DKI itu mka skrg myoritas rkyt Indonesia ( BKN cma DKI aj ) yg SDH sadar n TDK BSA dibodohi LG dg politik identitas. Plgi rkyt jga TAU kl Johanes trnyta emg GK BCUS KERJA. Mkny suarany mkin nyungsep mski sdh 7 bln curi start kampanye n bgi2 doorprice. Ditawarin kmna2 oleh P brewok ttp aj Johanes GK LAKU DIJUAL. PE skrgpun koalisiny msh goyang2 GK jls. Cma P Ganjar satu2ny capres yg SDH psti pya tiket capres Krn PDIP bsa usung sndr tnpa hrs repot2 cari koalisi🤣🤣🤣🤣,0
2023-05-07T23:30:57Z,Rudi Handoko,@N Meci Menang dengan jualan ayat dan mayat dan seluruh rakyat sudah tahu .....,0
2023-05-07T22:27:52Z,N Meci,Jadi ingat pilgub dki. Hasil survey anies ditempatkan di urutan buncit tapi akhirnya jadi pemenang😂😂,0
2023-05-05T12:57:17Z,Ben indomaret,tlol NO GANJAR !!!! 🤬🤬🤬🤬🤬🤬🤬🤬🤬,0
2023-05-05T12:56:53Z,Buki Rulis,Surfey cumen tapsiran TPS yg menentukan,0
2023-05-05T12:56:00Z,ana sobirin,Anies jos mantap,0
2023-05-05T12:55:48Z,Chabib Sholeh,Siapa dulu dong yang membayar  ?.,0
2023-05-05T12:55:06Z,server provider3,"Survei dengan poling sangat jomplang, saya sudah tidak percaya survay survei pesanan  😁",0
2023-05-05T12:54:58Z,Hemi Helmi danil,Cawapres Ganjar MAHFUD MD,0
2023-05-05T12:53:46Z,Tunggal Rasa,Pak prabowo berkata survey bisa di bayar😢😢<br>Saya tetap pilih pak anis,0
2023-05-05T12:52:34Z,Haekal Firdaus,Presiden dan wapres sudah ada namanya dikantong pak Jokowi. Komentator  ngomong pepesan kosong kok dipercaya.,0
2023-05-05T12:52:12Z,Efta Faidit,Survei eror itumah survei d byar...<br>Gw yakin yg bikin survei masuk neraka jahanam😂😂😂,0
2023-05-05T12:51:58Z,Hijir Ismail,"Heran, Ganjar itu prestasinya apa yaa? Apa karena pencitraan atau apa yaa? Apa masyarakat ndak butuh pemimpin yg cerdas, pinter,  memahami ekonomi, disegani, berwibawa dll yaa?",0
2023-05-05T12:50:47Z,HENDSARRIAN,Prabowo gk suka boneka krn beliau adlh ketum partai langsung...,0
2023-05-05T12:50:45Z,Arfan Syach Net,real itu pak anies baswedan.... petugas partai wajar tinggi kan penguasa mereka...🤣,0
2023-05-05T12:50:38Z,Agus Wirawan,Mimpi si andre. Kami orang bali kepengen perubahan. Anis ahy,0
2023-05-05T12:50:27Z,Narno Latino,Kebalik!! Yg bener siapapun yg menggandeng Cak Imin pasti kalaj,0
2023-05-05T12:48:12Z,Nuri,Kami kalteng siap dukung prabowo,0
2023-05-05T12:48:12Z,Dedi Risiandi,"saya khawatir kalau Anis ikut pilpres,biar diputaran pertama kalah,di putaran ke dua suaranya pindah ke prabowo,dan ganjar kalah,keluarga cendana akan pesta lagi",0
2023-05-05T12:47:36Z,Supri Adi,Jawa timur siap dukung PRABOWO,0
2023-05-05T12:46:45Z,Amin Wsb,Surve palsu buat nipu rakyat. Ayo klw berani polling terbuka. Pasti tidak berani,0
2023-05-05T12:46:28Z,Ahmad Saoqi,Ganjar presiden RI,0
2023-05-05T12:46:05Z,Sutejo Tejo,"Mantap Ganjar kembali merangkak naik,,,",0
2023-05-05T12:45:22Z,mari kita nonton 🗣,Rakyat semua mau perubahsn rakyat indonrsia tidak mau di pimpin oleh boneka,0
2023-05-05T12:44:18Z,Juplee Bruce Lee,Survey??? 🤣🤣🤣,0
2023-05-05T12:41:13Z,Iwan setiawan,Metro..hrsx cantumkan anis yg teratas..😂,0
2023-05-05T12:40:37Z,Bos Asrijal,Ganjar saja,0
2023-05-05T12:40:34Z,audio indonesia,Si ah yaaa ye mah belm terbukti blm ada prestasi....,0
2023-05-05T12:38:46Z,Farhan Wang,Survey burhan... Survey bayaran. ...,0
2023-05-05T12:38:08Z,Fahrur Rozi,Kok si manis ngg naik&quot;😂,0
2023-05-05T12:37:10Z,Hamdani S,Ganjar emang ok....,0
2023-05-05T12:36:36Z,Sumiyartini Tini,Rakyat sudah jelas menginginkan pk ganjar yg melanjutkan kinerja pk jokowi,0
2023-05-05T12:35:52Z,Adnadji Adji,"Yg pilih ganjar pasti yg se ide, sehoby",0
2023-05-05T12:34:48Z,Zein Bjr,"masuk angin,wk wk wk",0
2023-05-05T12:34:44Z,Sri Winarti,Cawapres yg di butuhkan adalah yg punya logistik besar yg tak punya logistik mending mundur aja,0
2023-05-05T12:34:15Z,Fathir Ilhami,Ga ada masalah kalah elektabilitas di pemberitaan yg penting pak ARB menang di HATI masyarakat<br>Tetap semangat...,45
2023-05-07T02:02:07Z,Rayan Bahrul,@Agung Gibran <br>Arab itu prnh mnjdi penguasa dunia berabad abd.  Yg gk boleh tuh capres yg didukung ank turunan Pki.  Mau rusuh lgi bngsa ini klo smpae genjer jdi.,0
2023-05-07T01:47:49Z,Rayan Bahrul,"@Bang Baron <br>Bangga jdi kadrun krn kadru orang orang saleh.  Beda sm ank turunan PKI yg tukng rusuh. Bngun kereta cpt juga nyekik bunga 3.5 persen... Mampus mkn tuh bunga.  Sdh gitu minta tmbh biaya 17 T.  <br><br>Jln mbz yg lgi diselidiki korupsinya itu dari kdrun,  masjid sola 10 milyr gratis dari kadrun, raja slman  ke bali modl sndiri gk repotin jokowi bw infestasi 400 milyr,  itu kadrun juga. klo dari PKI mn,  apa yg sdh diberi. Hnya membntai orang orng  beragama.. Hidup kadrun dan hncurlah PKI dan ank cucu y.",0
2023-05-07T00:21:57Z,Rayan Bahrul,"@Bang Baron <br>Ha ha ha,  akad perjnjianya,  hutang menjdi lunas klo anis sandi menang,  dan ternyata menang... Lou pakai dikit otak. <br><br>Sm saat lou trnsaksi,  mislkn lou krj sm sm temn lou dlm bisbis terus temen lou ngutang dan lou bikin perjanjian klo lumah lou laku  utang temn lou gk ush byr.  Dan trnyta rumh lou laku.. Berarti hutang itu lunas krn perjnjian.. <br><br>Otak tuh jgn ditaroh di anus bro.. Biar sdkit pntr.",0
2023-05-07T00:12:24Z,Bang Baron,@Rayan Bahrul bilangin sama si anis utangnya ke pak sandi suruh bayar ya.ngaku paling islm tp ngutang ngk mau bayar.kasihan2 para kadrun di bodohi anis 😂😂,1
2023-05-06T19:34:03Z,Agung Mletek,Anis kalo kalah jangan bilang di zolimi yah🤣🤣🤣,2
2023-05-05T12:33:30Z,Bayu Narendra,Say no to <br>INTOLERAN <br>RADIKALISME<br>🙇‍♂️🙇‍♂️🇲🇨🇲🇨🇲🇨,0
